feature_num,feature_name,mean_upstairs,mean_downstairs,mean_difference,t_statistic,p_value,cohens_d,separation_ratio,std_upstairs,std_downstairs
537,fBodyBodyGyroMag-entropy(),0.4656491402842498,0.6121924552028398,0.14654331491859002,24.822419044930864,3.394656397305379e-119,1.0964087706830938,1.096583759745778,0.13602390353519314,0.13124854785129264
98,tBodyAccJerk-energy()-Y,-0.7500435920475303,-0.5249659880624747,0.2250776039850556,24.956196437230112,2.6161424963669392e-120,1.0902788970635504,1.1252196951126539,0.14898417881723616,0.2510756581197622
362,fBodyAccJerk-energy()-Y,-0.7501840322208759,-0.5251690713668357,0.22501496085404027,24.954878160554532,2.6831568821250298e-120,1.090218331352936,1.125177879147404,0.1489329020349154,0.2510304547136656
543,fBodyBodyGyroJerkMag-std(),-0.7015937537418453,-0.4831442551832961,0.21844949855854917,25.002524083005177,1.0750678441671674e-120,1.0891323248724267,1.1513690205735434,0.12467955701386041,0.2547808844953158
308,"fBodyAcc-bandsEnergy()-41,48",-0.866121488667288,-0.6649711494993915,0.20115033916789649,24.978737417764123,1.6974176125931124e-120,1.0872272389408908,1.1591205408139307,0.10939325176097818,0.23768081339317276
453,fBodyGyro-meanFreq()-Y,-0.31739413235270275,-0.05380529777686612,0.26358883457583665,24.574179747679317,3.8709481262141915e-117,1.0861984848863124,1.0868403286307562,0.2508663940659324,0.23418891263074143
307,"fBodyAcc-bandsEnergy()-33,40",-0.8661067556523765,-0.6882009740369167,0.17790578161545978,24.842582695286914,2.307931263845119e-119,1.0850689860386589,1.1215851674075101,0.11712356316271663,0.20011633385646713
256,tBodyGyroJerkMag-max(),-0.674023484389562,-0.43471667732616626,0.2393068070633958,24.88140111693676,1.0975183725474467e-119,1.083558561479873,1.1486901169491432,0.13501956661080605,0.2816407727052704
255,tBodyGyroJerkMag-mad(),-0.6810646259207829,-0.47409312721683566,0.2069714987039472,24.70378969776651,3.2749325214009636e-118,1.077174195432997,1.1283250378855316,0.12623591218563285,0.24062911631533337
176,tBodyGyroJerk-sma(),-0.6078761355396086,-0.411070432654716,0.19680570288489263,24.56319550327944,4.770668824991967e-117,1.0743583251540625,1.1007894312401394,0.1388847330659219,0.21868720065639619
386,"fBodyAccJerk-bandsEnergy()-33,40",-0.879063181304753,-0.716777386420284,0.16228579488446904,24.380159801903694,1.540747394374242e-115,1.0663455226283522,1.0926211390459246,0.1153537697762018,0.18170399155709013
182,tBodyGyroJerk-iqr()-Z,-0.5910088516495806,-0.38956164223351925,0.20144720941606137,24.26860911843578,1.271877481493229e-114,1.0628357459016886,1.0817098096997946,0.15097828713021832,0.22148243662673403
253,tBodyGyroJerkMag-mean(),-0.601125454923672,-0.3971710154599391,0.20395443946373287,24.28038606794238,1.018058154718551e-114,1.061550883626214,1.0903168251705568,0.1432181606026426,0.230901424909205
258,tBodyGyroJerkMag-sma(),-0.601125454923672,-0.3971710154599391,0.20395443946373287,24.28038606794238,1.018058154718551e-114,1.061550883626214,1.0903168251705568,0.1432181606026426,0.230901424909205
289,fBodyAcc-entropy()-Y,0.441339478221808,0.5812889868762676,0.1399495086544596,23.915142460818334,9.858025237924282e-112,1.0582792573434299,1.0602968466158285,0.14014508776513276,0.12383666224215938
408,"fBodyAccJerk-bandsEnergy()-1,24",-0.7295184929944082,-0.4850033698340162,0.24451512316039198,24.20177470528905,4.493389728587822e-114,1.0561919731422105,1.098515698475706,0.1589449878286721,0.2862286649280944
539,fBodyBodyGyroMag-meanFreq(),-0.18212142711660856,0.06613836413650122,0.24825979125310976,23.984197426989077,2.6988089661782354e-112,1.0558514689112704,1.057832219786652,0.2203052236775916,0.24906938319039848
356,fBodyAccJerk-max()-Z,-0.6904729782479031,-0.5023510044964503,0.1881219737514528,24.138463992258547,1.4826277686741393e-113,1.0550486023037302,1.0855324171975649,0.13134030440264252,0.21525823224642315
13,tBodyAcc-min()-X,0.1944415614253495,0.007863961856957405,0.1865775995683921,23.84926589099709,3.385811285297376e-111,1.0478722665995466,1.0539636018277891,0.15790940533433417,0.1961400118171346
333,"fBodyAcc-bandsEnergy()-17,24",-0.9303618007828518,-0.7594690831724138,0.170892717610438,24.144142111592593,1.3321838406750947e-113,1.0467170054300619,1.187898526163299,0.06666351585422538,0.22105923777794087
412,"fBodyAccJerk-bandsEnergy()-17,24",-0.9379490539515377,-0.7735658151064908,0.1643832388450469,24.10264948440974,2.9106302002361595e-113,1.0443348434969213,1.200953626942803,0.05915426321644759,0.21460025159094306
150,"tBodyGyro-arCoeff()-Y,1",-0.3620867083853775,-0.18496789312692802,0.17711881525844947,23.545323019443664,9.800255086173526e-109,1.039950914756417,1.0400970178774172,0.17314526172239583,0.16743607273022248
312,"fBodyAcc-bandsEnergy()-17,32",-0.7842984331230195,-0.5318145095440162,0.2524839235790033,23.85487474493342,3.0483858120013155e-111,1.0393931310685036,1.0961532707606252,0.1531822622961673,0.3074904012888957
340,"fBodyAcc-bandsEnergy()-17,32",-0.9413109937744641,-0.7971895108816429,0.14412148289282123,23.850078903135845,3.3346815942294635e-111,1.0336132497271102,1.1823565033847716,0.0541881092845596,0.18959873903403834
372,fBodyAccJerk-maxInds-Z,-0.624641192917055,-0.36620689655172417,0.25843429636533083,23.235415549533563,3.037208563198046e-106,1.0318008315287817,1.0430668153648988,0.2844770661645684,0.21105072257179439
391,"fBodyAccJerk-bandsEnergy()-17,32",-0.7974483823588071,-0.5540162946728621,0.24343208768594504,23.580732601910054,5.07442281932957e-109,1.0278276520126834,1.0801868246745001,0.15251742441322985,0.29820476922448896
447,fBodyGyro-entropy()-Y,0.506654301584343,0.6501666852129818,0.14351238362863883,23.197865867967234,6.067726073270548e-106,1.0230725713700501,1.0232505696644352,0.13763510647519836,0.14286780802281596
88,tBodyAccJerk-mad()-Y,-0.2820982675786952,-0.039878636367099395,0.24221963121159582,23.2178265327649,4.2004324410367085e-106,1.0210294737349022,1.0248562589022947,0.2158632871811463,0.2568266710546502
318,"fBodyAcc-bandsEnergy()-9,16",-0.7878993550456663,-0.5430436560821095,0.24485569896355686,23.367042590795837,2.671134522928784e-107,1.0179404193792225,1.0755699042827558,0.14997206898281285,0.30533204073803694
419,"fBodyAccJerk-bandsEnergy()-17,32",-0.9506659513886299,-0.8187444984675953,0.13192145292103452,23.467870687205075,4.126948113608087e-108,1.0164418046405188,1.1808213885743322,0.045663860480273676,0.1777762873345082
95,tBodyAccJerk-min()-Z,0.5798652982203916,0.34531813752860036,0.2345471606917912,23.135390784713206,1.916265314796021e-105,1.0133236334738713,1.030760226636327,0.1851537276167133,0.26994175342277416
295,fBodyAcc-meanFreq()-Y,-0.17339765663683132,-0.0069884992618357,0.16640915737499562,22.89078293269018,1.6993046860102932e-103,1.0121872273410828,1.0131542401715177,0.1714299410925964,0.15706724260474203
250,tBodyGyroMag-arCoeff()2,0.08383719913595525,-0.17279282028946757,0.25663001942542285,22.667635936159567,9.920130877495812e-102,1.0030758538717137,1.0049890062645737,0.2711349208543194,0.23957717196505904
549,fBodyBodyGyroJerkMag-iqr(),-0.6327641467399814,-0.40834449742586204,0.22441964931411934,22.946829734093754,6.095989866132076e-104,1.0008764509558337,1.0456058892614792,0.1497508633614827,0.2795115413636252
363,fBodyAccJerk-energy()-Z,-0.9131877517241379,-0.7681822587145293,0.14500549300960863,23.029069729414484,1.3507771274458764e-104,0.9996961806188839,1.1057967782901479,0.06913424493437939,0.1931300259441187
99,tBodyAccJerk-energy()-Z,-0.9131210344454799,-0.7681193525431947,0.14500168190228513,23.024901555786894,1.4580983422784275e-104,0.9995175457647947,1.105555682534736,0.06916086042186555,0.1931537096760973
545,fBodyBodyGyroJerkMag-max(),-0.7417094695293569,-0.5514941137713997,0.19021535575795723,22.888654427307497,1.7667175043883788e-103,0.9982069895937493,1.0439855101352662,0.12639144234492897,0.23801084831313393
355,fBodyAccJerk-max()-Y,-0.4725854554439021,-0.25837012299049694,0.21421533245340518,22.678860689446275,8.089418776402733e-102,0.9957031194076417,1.003605552238985,0.18650075668818047,0.2403907284678009
422,"fBodyAccJerk-bandsEnergy()-1,24",-0.8663847928611369,-0.677153543246146,0.18923124961499094,22.806387590909225,7.933795006501851e-103,0.9920660261473977,1.0652734028408857,0.10814643726688421,0.24712620730270535
450,fBodyGyro-maxInds-Y,-0.8916513832357874,-0.6381600468123731,0.25349133642341426,22.741456555337184,2.5903112015069025e-102,0.9889508473126369,1.0658415423502174,0.14224118446955558,0.33342302309712063
397,"fBodyAccJerk-bandsEnergy()-9,16",-0.8194182289049394,-0.6124147646074036,0.2070034642975358,22.629477943360953,1.983870130076797e-101,0.9853000077071088,1.0466471020713815,0.126907769664981,0.2686476449216509
260,tBodyGyroJerkMag-iqr(),-0.6920037373970178,-0.5156883189984787,0.17631541839853915,22.483692470130613,2.7841515068407445e-100,0.9820160190641183,1.0152215592458638,0.12812787683888247,0.21921584668879604
405,"fBodyAccJerk-bandsEnergy()-17,32",-0.7922515951453868,-0.58415896406785,0.20809263107753684,22.229637893953395,2.7110688320477334e-98,0.9730253187701451,0.9928905941365325,0.1670168265439949,0.2521484514979742
404,"fBodyAccJerk-bandsEnergy()-1,16",-0.7514249743429636,-0.5417343074389452,0.20969066690401839,22.15721101388676,9.942600064567022e-98,0.9657828742213338,1.0149512374718177,0.13984262833736563,0.2733608026468658
133,tBodyGyro-min()-X,0.48963959225629083,0.26982784890709943,0.2198117433491914,22.066705230086995,5.025163557016151e-97,0.9637432274579271,0.9967663539157915,0.1623024886126963,0.2787471964734534
305,"fBodyAcc-bandsEnergy()-17,24",-0.8023859770372787,-0.5752675016585193,0.2271184753787594,22.124181669682045,1.796782501894707e-97,0.9633242690009376,1.0230183181261654,0.1426505055250313,0.3013659333838325
102,tBodyAccJerk-iqr()-Z,-0.6098530730887233,-0.41637649324920895,0.19347657983951433,21.817758610626807,4.2410702446768845e-95,0.9558471575429806,0.9712017778372044,0.16336297959132842,0.2350641735657681
411,"fBodyAccJerk-bandsEnergy()-9,16",-0.8645486496306617,-0.6626840775243206,0.20186457210634112,21.900114243241315,9.810886625671872e-96,0.9558373095609748,0.9933963801893076,0.14568328495142177,0.2607296556081823
306,"fBodyAcc-bandsEnergy()-25,32",-0.8454347558418827,-0.6524817531047666,0.19295300273711602,21.894284813864896,1.0883256695191266e-95,0.9553797476340614,0.9945695946737904,0.13787088348641022,0.25014219005007937
57,tGravityAcc-energy()-X,0.6713046236123019,0.7991129171095336,0.12780829349723166,21.163192573259444,4.237475282224981e-90,0.9442796607610089,0.9806955500440201,0.1668652803300227,0.09378297772197974
326,"fBodyAcc-bandsEnergy()-17,32",-0.7911820254054054,-0.5819197381680588,0.20926228723734663,21.440781390962503,3.300421515463404e-92,0.938367717199821,0.9582038212883913,0.1732489909910999,0.2635313317175995
384,"fBodyAccJerk-bandsEnergy()-17,24",-0.8260744095060578,-0.6230273597799696,0.20304704972608822,21.534322584078808,6.369899592955636e-93,0.9376066803149008,0.9960939575777293,0.13072919216538878,0.27695734800847677
385,"fBodyAccJerk-bandsEnergy()-25,32",-0.8532553946346692,-0.6661296638164299,0.18712573081823924,21.39012552692003,8.028676008557961e-92,0.9334212276369397,0.9713735565235334,0.13715057527738284,0.24813010168650235
50,tGravityAcc-max()-X,0.8179466312674744,0.8690513230020284,0.05110469173455401,20.842464908656503,1.1000814420044931e-87,0.9316623874521562,0.9837285308884594,0.06955894028439143,0.03434104844527506
179,tBodyGyroJerk-energy()-Z,-0.8890535302143522,-0.7347842142606491,0.15426931595370308,21.387692952336142,8.378558971060096e-92,0.9299068757649294,1.0046324590646205,0.09077290276897405,0.21634302696492044
41,tGravityAcc-mean()-X,0.8723781749301025,0.9243362303752536,0.051958055445151086,20.80129922837037,2.236571868270089e-87,0.928817843369693,0.9706245243209183,0.06977132419626385,0.03728975667729072
34,"tBodyAcc-arCoeff()-Z,1",-0.29003803101141656,-0.0896937227729006,0.20034430823851596,21.052700624068386,2.894146894505001e-89,0.9255990014135786,0.9295326569643287,0.19564045393084042,0.2354241388933598
292,fBodyAcc-maxInds-Y,-0.8277104678657968,-0.6785665978549696,0.14914387001082718,21.193511198691095,2.4983849743019584e-90,0.9204025130306404,1.0110508720802365,0.08045168513173243,0.21457574430484716
53,tGravityAcc-min()-X,0.8750470594128611,0.9271695924949289,0.05212253308206782,20.59671346435859,7.502308513796173e-86,0.9183608034125639,0.948750771675532,0.06918791643395603,0.04068821656805936
165,tBodyGyroJerk-std()-Y,-0.6610389287604845,-0.44476261661409744,0.2162763121463871,21.01664220746935,5.410295743270413e-89,0.9161415741931858,0.9620761408879498,0.1527274805562846,0.2968758363923446
398,"fBodyAccJerk-bandsEnergy()-17,24",-0.7963446444007457,-0.5874333843511156,0.20891126004963012,20.894091678441235,4.512327219101144e-88,0.9139038848870021,0.9362304677254538,0.1735168989590827,0.272764795896568
388,"fBodyAccJerk-bandsEnergy()-49,56",-0.9195491470745573,-0.8001131975020285,0.11943594957252879,20.90726379879776,3.593815312717055e-88,0.9099552846332795,0.970804888979383,0.07728960274657486,0.16876591434298682
393,"fBodyAccJerk-bandsEnergy()-49,64",-0.9159559030717613,-0.7925870985324543,0.12336880453930699,20.81382474260607,1.8024412569081791e-87,0.9057791245298753,0.9676803996869845,0.07955747952020505,0.17542092963729164
175,tBodyGyroJerk-min()-Z,0.660375288313793,0.4599287453740366,0.2004465429397564,20.463638683733105,7.282048543289997e-85,0.8948683734317887,0.9179644211641789,0.1684298507711825,0.26828978285851757
168,tBodyGyroJerk-mad()-Y,-0.6697165602476235,-0.4697501952301217,0.1999663650175018,20.468898149647725,6.657667027303843e-85,0.8931183154576983,0.9302777652786582,0.15230492715992772,0.27760186495731803
174,tBodyGyroJerk-min()-Y,0.7454586626132339,0.552743259649493,0.1927154029637409,20.477578808050534,5.741851104110215e-85,0.8912892534140863,0.9504661059801556,0.1276565743187427,0.2778611009695498
319,"fBodyAcc-bandsEnergy()-17,24",-0.8239419632646784,-0.6434960064124746,0.18044595685220377,20.29950535241758,1.1854521393938748e-83,0.8878073848616029,0.910022983838933,0.1536518541291426,0.24292264995643553
171,tBodyGyroJerk-max()-Y,-0.7114713032712023,-0.5107234224586207,0.20074788081258166,20.244461803369397,3.0114168354571107e-83,0.8812743904574234,0.938227532888045,0.13580823170120057,0.29212182509604195
94,tBodyAccJerk-min()-Y,0.46121894757868587,0.26993779634918863,0.19128115122949724,20.051430298340282,7.814231210341739e-82,0.8804048266422153,0.8872161425537702,0.18872684421792146,0.24246718385778596
423,"fBodyAccJerk-bandsEnergy()-25,48",-0.9580312589375586,-0.8568933984148073,0.10113786052275131,20.285553890535308,1.5016765942785488e-83,0.8783642022147149,1.0287272661047955,0.038376548741449364,0.15825061134701626
222,tGravityAccMag-entropy(),0.8096595993476235,0.8586689076572008,0.04900930830957728,19.64885538668714,6.498230779161159e-79,0.8704100068940834,0.873727554881256,0.06099425744985556,0.05119015964539134
209,tBodyAccMag-entropy(),0.8096595993476235,0.8586689076572008,0.04900930830957728,19.64885538668714,6.498230779161159e-79,0.8704100068940834,0.873727554881256,0.06099425744985556,0.05119015964539134
267,fBodyAcc-mean()-Y,-0.12240638059095992,0.07376509523722109,0.196171475828181,19.754730255936547,1.1187886276928227e-79,0.8686001104820309,0.8721438101704728,0.2045914658516809,0.24526892059679287
23,tBodyAcc-entropy()-X,0.37727234330009324,0.24327529738671397,0.13399704591337927,19.613077672849368,1.1758598742352424e-78,0.8678858936697784,0.8695097220131621,0.16353786828494277,0.1446750071644244
332,"fBodyAcc-bandsEnergy()-9,16",-0.8501091609977632,-0.6606927856516226,0.18941637534614064,19.83568972815203,2.9015577061811317e-80,0.8660118414596826,0.8978763324707925,0.15320854014626964,0.26871231555801994
446,fBodyGyro-entropy()-X,0.46416407601957127,0.5755317794320486,0.11136770341247731,19.529902670635384,4.654682387443588e-78,0.8642772237121125,0.8660016685392995,0.13672761848436443,0.12047212459170385
344,"fBodyAcc-bandsEnergy()-25,48",-0.9549457147996273,-0.8558624159543611,0.09908329884526623,19.826197175589364,3.399675659242275e-80,0.8587824377811475,0.9954505674990185,0.04118982323023208,0.15788244008598504
259,tBodyGyroJerkMag-energy(),-0.9137929757595527,-0.7856195468286005,0.12817342893095218,19.758120511227375,1.0573927303568365e-79,0.8573437667646888,0.9554178930747751,0.06817660409367582,0.20013201722158144
424,fBodyGyro-mean()-X,-0.3878044151293569,-0.20178363408651115,0.18602078104284578,19.516493874794236,5.808415648537189e-78,0.855389267884829,0.8675407018747493,0.17815246253750772,0.2506937703922029
421,"fBodyAccJerk-bandsEnergy()-49,64",-0.9163309068779124,-0.767532816326572,0.1487980905513404,19.694167410932856,3.0629573744502455e-79,0.8550483433973426,0.9435473369800849,0.0841174712172161,0.23128396043374577
413,"fBodyAccJerk-bandsEnergy()-25,32",-0.9638999045386768,-0.8659143154581136,0.0979855890805632,19.72911695120714,1.7133324584783848e-79,0.8542586128187436,1.0009178415230955,0.03812044218177801,0.15767103023591186
416,"fBodyAccJerk-bandsEnergy()-49,56",-0.9162379286206896,-0.7672281580162271,0.14900977060446252,19.670779106725725,4.5165919510284756e-79,0.8541108689000274,0.9410943247344812,0.08508078192421789,0.23159261965514974
409,"fBodyAccJerk-bandsEnergy()-25,48",-0.8489762486178938,-0.7160123372636917,0.13296391135420205,19.451040469468506,1.7093880595534551e-77,0.8516600337407692,0.8677259967418368,0.12332889690024011,0.18313630471106637
439,fBodyGyro-sma(),-0.35275237749981364,-0.17695059892971604,0.1758017785700976,19.228196392175676,6.618569143837997e-76,0.8442262949866158,0.8508568100083534,0.1806709531792752,0.23256374487358744
181,tBodyGyroJerk-iqr()-Y,-0.67886992716589,-0.4991603880424949,0.1797095391233951,19.275098560683887,3.0732527634913625e-76,0.8426687963983036,0.865806493786389,0.15859004551669445,0.25653629120295646
548,fBodyBodyGyroJerkMag-energy(),-0.9338854674277727,-0.8008802779027384,0.13300518952503426,19.421919621127483,2.760962363716087e-77,0.8416347300175614,0.964727108495406,0.06062532761401916,0.2151110713268113
334,"fBodyAcc-bandsEnergy()-25,32",-0.96049737972041,-0.863512690755578,0.09698468896483203,19.31997443829413,1.4733397593881328e-76,0.8368096319327155,0.9714351009061354,0.04097180881709022,0.15870120851000272
330,"fBodyAcc-bandsEnergy()-25,48",-0.8425277902684064,-0.709722205209939,0.1328055850584674,19.059227186812173,1.0384090727166744e-74,0.8348552752856329,0.848908215305445,0.12761785904431458,0.18526775704267756
415,"fBodyAccJerk-bandsEnergy()-41,48",-0.92580546416589,-0.7924304574078701,0.13337500675801994,19.12101880789351,3.801775247064541e-75,0.8294336600075752,0.9299447351175862,0.0707078037618985,0.21613721321249393
309,"fBodyAcc-bandsEnergy()-49,56",-0.9147312704100652,-0.7984202883509127,0.11631098205915247,18.986636325168085,3.3710300364307898e-74,0.8261207062655063,0.8843530074929696,0.08127611767287764,0.18176585987507973
420,"fBodyAccJerk-bandsEnergy()-33,48",-0.9488968784436161,-0.8428908993453347,0.10600597909828147,19.005660348966448,2.4766911086639576e-74,0.8231814769125592,0.9560736205030474,0.04538076561617221,0.17637198799896892
277,fBodyAcc-max()-Z,-0.09281776907315935,-0.33677333227383366,0.2439555632006743,18.500646098615324,8.245703642245904e-71,0.8201946669248938,0.824859220500318,0.32734123024919676,0.2641671315539658
164,tBodyGyroJerk-std()-X,-0.542672583806617,-0.37400021389097365,0.16867236991564333,18.62289661436081,1.174046290856951e-71,0.8164262391117661,0.8271835550870391,0.17070108034896195,0.237122234792202
399,"fBodyAccJerk-bandsEnergy()-25,32",-0.8745467849673813,-0.7565174886548681,0.11802929631251313,18.619251758939086,1.2444617837127278e-71,0.8138258729209631,0.8372616764116421,0.1068966992866223,0.17504453737582715
117,"tBodyAccJerk-arCoeff()-Z,4",-0.024060932131099725,0.1638579820558925,0.18791891418699222,18.276481013841167,2.872079491296358e-69,0.8072156238185554,0.8073208987248162,0.236527971177055,0.22900912665624226
320,"fBodyAcc-bandsEnergy()-25,32",-0.86610477933178,-0.745367391437931,0.12073738789384902,18.386079009358934,5.081294757263381e-70,0.8042604210726206,0.8235794287676432,0.11427583347151955,0.17892572935079507
154,"tBodyGyro-arCoeff()-Z,1",-0.3872408976028891,-0.2403423552424442,0.1468985423604449,18.25256819899829,4.186916856713669e-69,0.803408326484172,0.8050966255553365,0.17062573884658933,0.1942957814208894
444,fBodyGyro-iqr()-Y,-0.5764743574671016,-0.3520409281769563,0.22443342929014531,18.249942235301862,4.363764733833328e-69,0.7982548904049407,0.817723248883769,0.2134764944982668,0.3354462113554196
498,"fBodyGyro-bandsEnergy()-17,32",-0.8891468310428704,-0.7186120103624342,0.17053482068043624,18.3154784653297,1.5520529765846253e-69,0.7964916157336379,0.8582542371522515,0.1189471346684208,0.2784521747960042
430,fBodyGyro-mad()-X,-0.40470531632096923,-0.23629797423728194,0.1684073420836873,18.107244725002154,4.1059937014674195e-68,0.7942288113539512,0.8031059762939273,0.178255396814318,0.241134688615059
173,tBodyGyroJerk-min()-X,0.6025132960465983,0.4251377190889452,0.1773755769576531,18.16225804614275,1.7327586223244808e-68,0.7941888665461682,0.8149346417847635,0.16758283513740355,0.267729563627962
25,tBodyAcc-entropy()-Z,0.10569865084622088,0.23404588147565925,0.12834723062943837,17.9079298448902,9.205164395495573e-67,0.7906107076488306,0.7906266296679764,0.16336635091037052,0.1613058160371939
341,"fBodyAcc-bandsEnergy()-33,48",-0.9409710722087605,-0.8366297888458417,0.10434128336291881,18.153194692945,1.9976627376478465e-68,0.7867340191546925,0.8996216535102458,0.05166054249520989,0.18030649134801965
490,"fBodyGyro-bandsEnergy()-9,16",-0.8955277967847157,-0.7437976713418863,0.15173012544282938,17.99139724719214,2.5104193595335235e-67,0.7818888562999912,0.8499155465561612,0.10245178378812399,0.2545957510467073
336,"fBodyAcc-bandsEnergy()-41,48",-0.912849027530289,-0.7829679923881339,0.1298810351421551,17.69390820277559,2.5248058637167045e-65,0.7680527918958895,0.8503848719041445,0.08014291803830449,0.2253212061441794
167,tBodyGyroJerk-mad()-X,-0.5309961945209692,-0.3706029842637931,0.16039321025717612,17.458957324683826,9.257885073674438e-64,0.7658710138000265,0.774145879130693,0.17664860587058898,0.23772603462965092
170,tBodyGyroJerk-max()-X,-0.5773365631798695,-0.41026358293488846,0.16707298024498102,17.277842921267798,1.4516134538862769e-62,0.7586470947307079,0.7644465732198638,0.19147862615928687,0.2456296977483519
402,"fBodyAccJerk-bandsEnergy()-49,56",-0.8915037050978565,-0.7826775159147972,0.10882618918305931,17.38449651500327,2.877791997101997e-63,0.7574386438103443,0.7991115070542513,0.09039228021592322,0.18197568881586296
414,"fBodyAccJerk-bandsEnergy()-33,40",-0.9624900252842497,-0.8765886801541581,0.08590134513009151,17.483783486613543,6.33790959140557e-64,0.756792250048248,0.895958821911239,0.03511802943606647,0.15663485683442716
407,"fBodyAccJerk-bandsEnergy()-49,64",-0.8998376034119292,-0.8000391625801216,0.09979844083180756,17.255511253111415,2.0351671191109104e-62,0.7519993580287542,0.7915511019297463,0.08465382554309586,0.16750536041306238
491,"fBodyGyro-bandsEnergy()-17,24",-0.9049882565200372,-0.7639294461619676,0.14105881035806966,17.20137870150863,4.6104157139989925e-62,0.7485946860637839,0.7994778525134836,0.11028868544565366,0.24258865777191307
178,tBodyGyroJerk-energy()-Y,-0.930196621835974,-0.800893941568357,0.12930268026761693,17.11317543140687,1.7403163643019835e-61,0.741821255348289,0.8440054681845404,0.07006645323632793,0.23633601702573576
335,"fBodyAcc-bandsEnergy()-33,40",-0.9551025533178006,-0.868086539321501,0.08701601399629955,17.054169626169692,4.220073512816706e-61,0.7387071748325378,0.8563739492550381,0.042018687629747774,0.16120097823317953
406,"fBodyAccJerk-bandsEnergy()-33,48",-0.8126136387230177,-0.6600038737454361,0.1526097649775816,16.85071279286281,8.793298391328818e-60,0.7378689165898121,0.751471950685163,0.16390645540755636,0.24225578328489444
534,fBodyBodyGyroMag-sma(),-0.42956083745740914,-0.2660103191058113,0.16355051835159784,16.684972741329464,1.022612244816333e-58,0.7323051604968961,0.7388791371611859,0.19162365359667782,0.25107532124805787
529,fBodyBodyGyroMag-mean(),-0.42956083745740914,-0.2660103191058113,0.16355051835159784,16.684972741329464,1.022612244816333e-58,0.7323051604968961,0.7388791371611859,0.19162365359667782,0.25107532124805787
401,"fBodyAccJerk-bandsEnergy()-41,48",-0.8106824096924511,-0.6470164205503955,0.16366598914205555,16.730249493180512,5.240944841881453e-59,0.7315351783476642,0.7508623427342039,0.1675360134531985,0.2684053828645153
314,"fBodyAcc-bandsEnergy()-49,64",-0.9180069683597389,-0.807371383484787,0.11063558487495195,16.752449538015263,3.774442134336422e-59,0.7288744887178549,0.7806994718558596,0.08733143466080588,0.1960953865047876
24,tBodyAcc-entropy()-Y,0.23086773435125812,0.3206227949140974,0.08975506056283927,16.43620122573981,3.927658166855313e-57,0.7288560133161704,0.7335018530241909,0.13620319598283548,0.1085270937074592
418,"fBodyAccJerk-bandsEnergy()-1,16",-0.7944565940301956,-0.6217363849554767,0.17272020907471897,16.606613137755566,3.241351961533609e-58,0.7258082003916426,0.7470194808633887,0.17490722203356152,0.2875176903673596
114,"tBodyAccJerk-arCoeff()-Z,1",-0.31220064051882573,-0.16564823830509126,0.14655240221373447,16.366320934702475,1.0862925470917463e-56,0.7192430939968356,0.7230395750078658,0.18183620621704158,0.22354244028328643
484,"fBodyGyro-bandsEnergy()-17,32",-0.9525716716309413,-0.8533649227968559,0.09920674883408531,16.55614524798725,6.799278423280895e-58,0.717133166905381,0.8314242029294753,0.04932299963046469,0.1893199179112514
480,"fBodyGyro-bandsEnergy()-41,48",-0.9471072454892823,-0.8399065720516227,0.1072006734376596,16.44442528913174,3.483721509852848e-57,0.7126655921399409,0.8152746006284545,0.05843462791719949,0.20454590225875957
14,tBodyAcc-min()-Y,0.09914684534627213,-0.051873164120452335,0.15102000946672448,16.187260942484354,1.4503658181025702e-55,0.7099193350804673,0.7182075956910474,0.17804865117798505,0.24249830572127962
443,fBodyGyro-iqr()-X,-0.47529826567986955,-0.2906844666940162,0.18461379898585334,16.060475097608787,8.96773031184894e-55,0.7049497314025722,0.7111024787103083,0.22524088811855594,0.29399172445668936
492,"fBodyGyro-bandsEnergy()-25,32",-0.9581596847250698,-0.8837436067190669,0.07441607800600292,16.238353970628395,6.9387922901442535e-56,0.7035328905262187,0.8105919353100564,0.039266723196372796,0.14434250034340776
327,"fBodyAcc-bandsEnergy()-33,48",-0.8121649675265611,-0.6723979155195943,0.13976705200696682,16.04059272777793,1.1921315290099676e-54,0.7028454887770317,0.713691042092548,0.16130072347943736,0.23037310648989945
115,"tBodyAccJerk-arCoeff()-Z,2",0.03373048911724138,0.17330699452180526,0.13957650540456387,15.85315533568763,1.7223479872993222e-53,0.700513108903261,0.7007737378855848,0.20460851989112225,0.1937411835541718
124,tBodyGyro-std()-X,-0.46144566337036347,-0.31694403816987826,0.1445016252004852,15.92030301506005,6.635066336797358e-54,0.6981894984374144,0.7064244020526166,0.17304406151965965,0.23606305513704912
127,tBodyGyro-mad()-X,-0.4743215782226468,-0.33150585868569976,0.14281571953694705,15.893343301016923,9.735072580740873e-54,0.6966616251780147,0.7062573526714625,0.16853683517011286,0.23589285020197406
435,fBodyGyro-max()-Z,-0.4094168338280522,-0.5813802414442192,0.17196340761616696,15.49524633896847,2.6381297493616437e-51,0.6936856824703174,0.7454363938865103,0.3214430569530237,0.13993341715511878
477,"fBodyGyro-bandsEnergy()-17,24",-0.9598511716589004,-0.8837373685486816,0.07611380311021887,15.917023701237936,6.951985178085137e-54,0.689863005594278,0.7877254011496743,0.043363662175519506,0.14988592180478452
